Text Instruction,Label
Analyze the image and outline and verify where the metastasis is.,Both
Separate the metaplasia and label it properly.,Segmentation
"Help us recognize the pleomorphism, it's important.",Classification
Categorize the area containing the mitosis with precision.,Classification
Highlight the invasive carcinoma.,Segmentation
"Draw boundary and indicate the tumor budding, making it clearer.",Segmentation
Analyze the exact location of the blood cells in the given scene.,Classification
Analyze where the granulation tissue is located in this image.,Classification
"Highlight and indicate the fibrinoid necrosis, making it clearer.",Segmentation
Can you check the desmoplasianuclear atypia in this picture?,Classification
We need to outline the tumor necrosis for further analysis.,Segmentation
Find out if there are neutrophilic infiltrates or not. Locate them if there is any present.,Both
Trace and highlight the tubules to improve detection.,Segmentation
"Your task is to identify the tumor, can you do it?",Segmentation
Separate and determine the correct boundaries of the necrosis.,Segmentation
"Analyze and indicate the ulcer, making it clearer.",Classification
"Help us analyze the atrophy, it's important.",Classification
Analyze the image and delimit where the hyperplasia is.,Segmentation
"Your task is to inspect the mucin, can you do it?",Classification
Your objective is to trace and evaluate the fibrinoid necrosis efficiently.,Both
Analyze the image and outline and verify where the inflammation is.,Both
"Observe and diagnose the er negative, noting key features.",Classification
"Help us draw boundary the desmoplasianuclear atypia, it's important.",Segmentation
"Help us spot and recognize the cytoplasmic atypia, it's important.",Both
"This image contains a metastasis, encircle and categorize it.",Both
"Please identify and analyze the mucin, we need the data.",Both
"Please highlight and confirm the tumor necrosis, we need the data.",Both
Can you recognize the tumor budding in this picture?,Classification
Find out the exact location of the apoptosis in the given scene.,Classification
Map where the hyalinization is located in this image.,Segmentation
Diagnose the metaplasia.,Classification
"This image contains a clear cells, sketch it.",Segmentation
Map the hyperplasia and label it properly.,Segmentation
Draw boundary the exact location of the signet ring cells in the given scene.,Segmentation
"This image contains a signet ring cells, recognize it.",Classification
Draw boundary the area containing the atrophy with precision.,Segmentation
Scan the image and categorize the cell detection accurately.,Classification
Analyze the image and judge where the sheets is.,Classification
Identify the mucin.,Segmentation
Distinguish the pleomorphism.,Classification
Analyze the image and trace and evaluate where the mucin is.,Both
Distinguish the mitotic figures and label it properly.,Classification
Can you separate the granulation tissue in this picture?,Segmentation
Can you mark and determine the lymphocytic infiltrate in this picture?,Both
"This image contains a fibrosis, verify it.",Classification
Encircle and categorize the area containing the sheets with precision.,Both
Inspect and determine the correct boundaries of the mitosis.,Classification
Trace where the inflammation is located in this image.,Segmentation
Diagnose and determine the correct boundaries of the atypia.,Classification
"This image contains a tubules, observe it.",Classification
"This image contains a dysplasia, is there any {obj} in the region? if yes, mark out. it.",Both
"Please outline the signet ring cells, we need the data.",Segmentation
Verify the invasive carcinoma.,Classification
Find out if there are {obj}s or not. Locate them if there is any present. where the ulcer is located in this image.,Both
Find out if there are hemorrhages or not. Locate them if there is any present.,Both
Analyze the image and spot where the tumor budding is.,Segmentation
Distinguish and highlight the exact location of the carcinoma in situ in the given scene.,Both
Identify and analyze the area containing the ulcer with precision.,Both
Observe where the sheets is located in this image.,Classification
Categorize the area containing the tissue with precision.,Classification
"Find, then identify the edema for classification.",Segmentation
Identify the area containing the desmoplasianuclear atypia with precision.,Segmentation
Find out the area containing the atrophy with precision.,Classification
"Observe and trace the tissue, noting key features.",Segmentation
"Find, then spot and recognize the blood cells for classification.",Both
