Text Instruction,Label
Can you categorize the hemorrhage in this picture?,0
Scan the image and judge the fibrinoid necrosis accurately.,0
Your objective is to separate the desmoplasianuclear atypia efficiently.,1
Analyze the image and analyze where the dysplasia is.,0
Identify the area containing the sheets with precision.,1
"Your task is to identify and analyze the apoptosis, can you do it?",2
Outline and verify the carcinoma in situ.,2
"Your task is to separate the nontumor, can you do it?",1
We need to encircle and categorize the pleomorphism for further analysis.,2
Your objective is to sketch the granulation tissue efficiently.,1
Scan the image and locate and check the edema accurately.,2
Scan the image and mark the sheets accurately.,1
"Assess and indicate the apoptosis, making it clearer.",0
Detect and classify where the atrophy is located in this image.,2
We need to verify the hypertrophy for further analysis.,0
"Please observe the invasive carcinoma, we need the data.",0
We need to locate and check the er negative for further analysis.,2
"Observe and distinguish and highlight the metastasis, noting key features.",2
We need to delimit the invasive carcinoma for further analysis.,1
Sketch the nontumor.,1
"Trace and evaluate and indicate the gangrenous necrosis, making it clearer.",2
"Find, then verify the gangrenous necrosis for classification.",0
"Find, then delimit the mitosis for classification.",1
We need to detect the tubules for further analysis.,1
"Please categorize the tissue, we need the data.",0
"Find, then separate the fibrinoid necrosis for classification.",1
Confirm and highlight the hyalinization to improve detection.,0
Distinguish and highlight the cell detection to improve detection.,0
"Your task is to evaluate the invasive carcinoma, can you do it?",0
"Help us evaluate the gangrenous necrosis, it's important.",0
Your objective is to circle the atypia efficiently.,1
Encircle the calcification and label it properly.,1
Find out if there are er negatives or not. Locate them if there is any present.,0
We need to distinguish the gangrenous necrosis for further analysis.,0
"Observe and distinguish the tubules, noting key features.",0
"Find, then find out the tumor necrosis for classification.",0
"Please distinguish and highlight the apoptosis, we need the data.",2
Analyze the image and assess where the desmoplasianuclear atypia is.,0
"This image contains a blood cells, categorize it.",0
"Your task is to find out the gangrenous necrosis, can you do it?",0
"Help us circle the fibrosis, it's important.",1
Delimit the exact location of the nontumor in the given scene.,1
Trace and evaluate the exact location of the mucin in the given scene.,2
Categorize the area containing the hemorrhage with precision.,0
"Help us find out if there are {obj}s or not. locate them if there is any present. the fibrinoid necrosis, it's important.",2
We need to mark and determine the cytoplasmic atypia for further analysis.,2
Can you find out if there are {obj}s or not. locate them if there is any present. the signet ring cells in this picture?,2
"Your task is to observe the signet ring cells, can you do it?",0
Encircle the fibrinoid necrosis.,1
"This image contains a apoptosis, detect it.",1
"Your task is to locate and check the atrophy, can you do it?",2
Find out if there are necrosiss or not. Locate them if there is any present.,2
"Find, then recognize the dysplasia for classification.",0
"Find, then mark and determine the sheets for classification.",2
Observe and determine the correct boundaries of the lymphocytic infiltrate.,0
"Your task is to highlight and confirm the hyperplasia, can you do it?",2
"Help us analyze the hypertrophy, it's important.",0
"Your task is to locate and check the metastasis, can you do it?",2
Mark and highlight the mitosis to improve detection.,1
Find out if there are necrosiss or not. Locate them if there is any present.,1
Distinguish and highlight the exact location of the hypertrophy in the given scene.,2
Encircle and categorize the metaplasia.,2
Assess and highlight the ulcer to improve detection.,0
We need to inspect the invasive carcinoma for further analysis.,0
"Judge and indicate the metaplasia, making it clearer.",0
"Find, then mark the hypertrophy for classification.",1
Identify and analyze and determine the correct boundaries of the metastasis.,2
Highlight and confirm and highlight the carcinoma in situ to improve detection.,2
Can you sketch the mitosis in this picture?,1
"Your task is to delimit the tubules, can you do it?",1
Sketch where the metaplasia is located in this image.,1
"Help us mark and determine the blood cells, it's important.",2
Highlight the area containing the desmoplasianuclear atypia with precision.,1
"Your task is to draw boundary the er negative, can you do it?",1
Recognize the calcification and label it properly.,0
Recognize the exact location of the inflammation in the given scene.,0
"Please outline the nontumor, we need the data.",1
"Help us locate and check the hyalinization, it's important.",2
Can you judge the metastasis in this picture?,0
"Is there any hemorrhage in the region? If yes, mark out.",2
Diagnose where the clear cells is located in this image.,0
"This image contains a tumor budding, inspect it.",0
We need to outline and verify the pleomorphism for further analysis.,2
Find out if there are inflammations or not. Locate them if there is any present.,1
Sketch and determine the correct boundaries of the desmoplasianuclear atypia.,1
Mark the exact location of the cell detection in the given scene.,1
Your objective is to outline and verify the hyperplasia efficiently.,2
"Your task is to circle the neutrophilic infiltrate, can you do it?",1
Analyze the exact location of the inflammation in the given scene.,0
"This image contains a necrosis, diagnose it.",0
"Find, then outline and verify the mitosis for classification.",2
Sketch the edema.,1
"Help us spot and recognize the hyalinization, it's important.",2
Assess and highlight the fibrosis to improve detection.,0
Locate and check and determine the correct boundaries of the granulation tissue.,2
"This image contains a hyperplasia, highlight and confirm it.",2
Scan the image and detect the neutrophilic infiltrate accurately.,1
Detect and classify the tubules and label it properly.,2
Find out if there are {obj}s or not. Locate them if there is any present. and highlight the blood cells to improve detection.,2
Your objective is to observe the carcinoma in situ efficiently.,0
"Observe and encircle the hypertrophy, noting key features.",1
"We need to is there any {obj} in the region? if yes, mark out. the cytoplasmic atypia for further analysis.",2
"Help us find out if there are {obj}s or not. locate them if there is any present. the mitosis, it's important.",2
